Sample,Proj.Plate,Plate #,PlateSamp,Cell,Note,Seq_PN,Seq_SID,Seq_Full_ID
723,BZea-2023-8,8,51,C7,Nabo-JSG-SRV-604_P3_P1_P5_P1.3.1.1,8,723,PN8_SID723
724,BZea-2023-8,8,52,D7,Nabo-JSG-SRV-604_P3_P1_P5_P1.4.1.1,8,724,PN8_SID724
725,BZea-2023-8,8,53,E7,Nabo-JSG-SRV-604_P3_P1_P5_P2.1.1.1,8,725,PN8_SID725
726,BZea-2023-8,8,54,F7,Nabo-JSG-SRV-604_P3_P1_P5_P2.2.1.1,8,726,PN8_SID726
727,BZea-2023-8,8,55,G7,Nabo-JSG-SRV-604_P3_P1_P5_P2.4.1.1,8,727,PN8_SID727
728,BZea-2023-8,8,56,H7,Nabo-JSG-SRV-604_P3_P1_P5_P3.2.1.1,8,728,PN8_SID728
729,BZea-2023-8,8,57,A8,Nabo-JSG-SRV-604_P3_P1_P5_P4.1.1.1,8,729,PN8_SID729
730,BZea-2023-8,8,58,B8,Nabo-JSG-SRV-604_P3_P1_P5_P4.2.1.1,8,730,PN8_SID730
731,BZea-2023-8,8,59,C8,Nabo-JSG-SRV-604_P3_P1_P5_P4.3.1.1,8,731,PN8_SID731
732,BZea-2023-8,8,60,D8,Purple Check,8,732,PN8_SID732
733,BZea-2023-8,8,61,E8,Nabo-JSG-SRV-606_P2_P1_P1_P1.1.1.1,8,733,PN8_SID733
734,BZea-2023-8,8,62,F8,Nabo-JSG-SRV-606_P2_P1_P1_P1.2.1.1,8,734,PN8_SID734
735,BZea-2023-8,8,63,G8,Nabo-JSG-SRV-606_P2_P1_P1_P1.3.1.1,8,735,PN8_SID735
736,BZea-2023-8,8,64,H8,Nabo-JSG-SRV-606_P2_P1_P1_P1.4.1.1,8,736,PN8_SID736
737,BZea-2023-8,8,65,A9,Nabo-JSG-SRV-606_P2_P1_P1_P2.1.1.1,8,737,PN8_SID737
738,BZea-2023-8,8,66,B9,Nabo-JSG-SRV-606_P2_P1_P1_P2.2.1.1,8,738,PN8_SID738
739,BZea-2023-8,8,67,C9,Purple Check,8,739,PN8_SID739
740,BZea-2023-8,8,68,D9,Nabo-JSG-SRV-606_P2_P1_P1_P3.1.1.1,8,740,PN8_SID740
741,BZea-2023-8,8,69,E9,Nabo-JSG-SRV-606_P2_P1_P1_P3.2.1.1,8,741,PN8_SID741
742,BZea-2023-8,8,70,F9,Nabo-JSG-SRV-606_P2_P1_P1_P4.1.1.1,8,742,PN8_SID742
743,BZea-2023-8,8,71,G9,Nabo-JSG-SRV-606_P2_P1_P1_P4.2.1.1,8,743,PN8_SID743
744,BZea-2023-8,8,72,H9,Nabo-JSG-SRV-606_P2_P1_P2_P1.1.1.1,8,744,PN8_SID744
745,BZea-2023-8,8,73,A10,Nabo-JSG-SRV-606_P2_P1_P2_P1.2.1.1,8,745,PN8_SID745
746,BZea-2023-8,8,74,B10,Nabo-JSG-SRV-606_P2_P1_P2_P1.3.1.1,8,746,PN8_SID746
747,BZea-2023-8,8,75,C10,Nabo-JSG-SRV-606_P2_P1_P2_P1.4.1.1,8,747,PN8_SID747
748,BZea-2023-8,8,76,D10,Nabo-JSG-SRV-606_P2_P1_P2_P2.1.1.1,8,748,PN8_SID748
749,BZea-2023-8,8,77,E10,Nabo-JSG-SRV-606_P2_P1_P2_P2.2.1.1,8,749,PN8_SID749
750,BZea-2023-8,8,78,F10,Nabo-JSG-SRV-606_P2_P1_P2_P2.3.1.1,8,750,PN8_SID750
751,BZea-2023-8,8,79,G10,B73,8,751,PN8_SID751
752,BZea-2023-8,8,80,H10,Nabo-JSG-SRV-606_P2_P1_P2_P3.3.1.1,8,752,PN8_SID752
753,BZea-2023-8,8,81,A11,Nabo-JSG-SRV-606_P2_P1_P2_P3.4.1.1,8,753,PN8_SID753
754,BZea-2023-8,8,82,B11,Nabo-JSG-SRV-606_P2_P1_P2_P4.1.1.1,8,754,PN8_SID754
755,BZea-2023-8,8,83,C11,Nabo-JSG-SRV-606_P2_P1_P2_P4.2.1.1,8,755,PN8_SID755
756,BZea-2023-8,8,84,D11,Nabo-JSG-SRV-606_P2_P1_P2_P4.3.1.1,8,756,PN8_SID756
757,BZea-2023-8,8,85,E11,Nabo-JSG-SRV-606_P2_P1_P2_P4.5.1.1,8,757,PN8_SID757
758,BZea-2023-8,8,86,F11,Nabo-JSG-SRV-606_P2_P1_P3_P1.1.1.1,8,758,PN8_SID758
759,BZea-2023-8,8,87,G11,Nabo-JSG-SRV-606_P2_P1_P3_P1.2.1.1,8,759,PN8_SID759
760,BZea-2023-8,8,88,H11,Nabo-JSG-SRV-606_P2_P1_P3_P1.3.1.1,8,760,PN8_SID760
761,BZea-2023-8,8,89,A12,Nabo-JSG-SRV-606_P2_P1_P3_P1.4.1.1,8,761,PN8_SID761
762,BZea-2023-8,8,90,B12,Nabo-JSG-SRV-606_P2_P1_P3_P2.2.1.1,8,762,PN8_SID762
763,BZea-2023-8,8,91,C12,Nabo-JSG-SRV-606_P2_P1_P3_P2.3.1.1,8,763,PN8_SID763
764,BZea-2023-8,8,92,D12,Nabo-JSG-SRV-606_P2_P1_P3_P2.4.1.1,8,764,PN8_SID764
765,BZea-2023-8,8,93,E12,Nabo-JSG-SRV-606_P2_P1_P3_P3.1.1.1,8,765,PN8_SID765
766,BZea-2023-8,8,94,F12,Nabo-JSG-SRV-606_P2_P1_P3_P3.2.1.1,8,766,PN8_SID766
767,BZea-2023-8,8,95,G12,Nabo-JSG-SRV-606_P2_P1_P3_P3.3.1.1,8,767,PN8_SID767
768,BZea-2023-8,8,96,H12,Nabo-JSG-SRV-606_P2_P1_P4_P1.1.1.1,8,768,PN8_SID768
769,BZea-2023-9,9,1,A1,Nabo-JSG-SRV-606_P2_P1_P4_P1.2.1.1,9,769,PN9_SID769
770,BZea-2023-9,9,2,B1,Nabo-JSG-SRV-606_P2_P1_P4_P1.4.1.1,9,770,PN9_SID770
771,BZea-2023-9,9,3,C1,Nabo-JSG-SRV-606_P2_P1_P4_P2.1.1.1,9,771,PN9_SID771
772,BZea-2023-9,9,4,D1,Nabo-JSG-SRV-606_P2_P1_P4_P2.3.1.1,9,772,PN9_SID772
773,BZea-2023-9,9,5,E1,Nabo-JSG-SRV-606_P2_P1_P5_P1.1.1.1,9,773,PN9_SID773
774,BZea-2023-9,9,6,F1,Nabo-JSG-SRV-606_P2_P1_P5_P1.2.1.1,9,774,PN9_SID774
775,BZea-2023-9,9,7,G1,Nabo-JSG-SRV-606_P2_P1_P5_P2.1.1.1,9,775,PN9_SID775
776,BZea-2023-9,9,8,H1,Nabo-JSG-SRV-606_P2_P1_P5_P2.2.1.1,9,776,PN9_SID776
777,BZea-2023-9,9,9,A2,Nabo-JSG-SRV-606_P2_P1_P5_P2.3.1.1,9,777,PN9_SID777
778,BZea-2023-9,9,10,B2,Nabo-JSG-SRV-606_P2_P1_P5_P2.4.1.1,9,778,PN9_SID778
779,BZea-2023-9,9,11,C2,Zlux-FAC--P-87_P1_P1_P1_P1.1.1.1,9,779,PN9_SID779
780,BZea-2023-9,9,12,D2,Zlux-FAC--P-87_P1_P1_P1_P1.2.1.1,9,780,PN9_SID780
781,BZea-2023-9,9,13,E2,Zlux-FAC--P-87_P1_P1_P1_P1.3.1.1,9,781,PN9_SID781
782,BZea-2023-9,9,14,F2,Zlux-FAC--P-87_P1_P1_P1_P1.4.1.1,9,782,PN9_SID782
783,BZea-2023-9,9,15,G2,Zlux-FAC--P-87_P1_P1_P1_P2.1.1.1,9,783,PN9_SID783
784,BZea-2023-9,9,16,H2,Zlux-FAC--P-87_P1_P1_P1_P2.2.1.1,9,784,PN9_SID784
785,BZea-2023-9,9,17,A3,Zlux-FAC--P-87_P1_P1_P1_P2.3.1.1,9,785,PN9_SID785
786,BZea-2023-9,9,18,B3,Zlux-FAC--P-87_P1_P1_P1_P2.4.1.1,9,786,PN9_SID786
787,BZea-2023-9,9,19,C3,Zlux-FAC--P-87_P1_P1_P1_P3.1.1.1,9,787,PN9_SID787
788,BZea-2023-9,9,20,D3,Zlux-FAC--P-87_P1_P1_P1_P3.2.1.1,9,788,PN9_SID788
789,BZea-2023-9,9,21,E3,Zlux-FAC--P-87_P1_P1_P1_P4.1.1.1,9,789,PN9_SID789
790,BZea-2023-9,9,22,F3,Zlux-FAC--P-87_P1_P1_P1_P4.2.1.1,9,790,PN9_SID790
791,BZea-2023-9,9,23,G3,Zlux-FAC--P-87_P1_P1_P1_P4.3.1.1,9,791,PN9_SID791
792,BZea-2023-9,9,24,H3,Zlux-FAC--P-87_P1_P1_P4_P1.1.1.1,9,792,PN9_SID792
793,BZea-2023-9,9,25,A4,Zlux-FAC--P-87_P1_P1_P4_P2.1.1.1,9,793,PN9_SID793
794,BZea-2023-9,9,26,B4,Zlux-FAC--P-87_P1_P1_P5_P1.1.1.1,9,794,PN9_SID794
795,BZea-2023-9,9,27,C4,Zlux-FAC--P-87_P1_P1_P5_P1.2.1.1,9,795,PN9_SID795
796,BZea-2023-9,9,28,D4,Zlux-FAC--P-87_P1_P1_P5_P1.3.1.1,9,796,PN9_SID796
797,BZea-2023-9,9,29,E4,Zlux-FAC--P-87_P1_P1_P5_P2.1.1.1,9,797,PN9_SID797
798,BZea-2023-9,9,30,F4,Zlux-FAC--P-87_P1_P1_P5_P2.3.1.1,9,798,PN9_SID798
799,BZea-2023-9,9,31,G4,Zlux-FAC--P-87_P1_P1_P5_P2.4.1.1,9,799,PN9_SID799
800,BZea-2023-9,9,32,H4,Zlux-FAC--P-87_P1_P1_P5_P3.1.1.1,9,800,PN9_SID800
801,BZea-2023-9,9,33,A5,Zlux-FAC--P-87_P1_P1_P5_P3.2.1.1,9,801,PN9_SID801
802,BZea-2023-9,9,34,B5,Zlux-FAC--P-87_P1_P1_P5_P3.3.1.1,9,802,PN9_SID802
803,BZea-2023-9,9,35,C5,Zlux-FAC--P-87_P1_P1_P5_P3.4.1.1,9,803,PN9_SID803
804,BZea-2023-9,9,36,D5,Hueh-H1_P3_P1_P1_P1.1.1.1,9,804,PN9_SID804
805,BZea-2023-9,9,37,E5,Hueh-H1_P3_P1_P1_P1.2.1.1,9,805,PN9_SID805
806,BZea-2023-9,9,38,F5,Hueh-H1_P3_P1_P1_P1.3.1.1,9,806,PN9_SID806
807,BZea-2023-9,9,39,G5,Hueh-H1_P3_P1_P2_P1.1.1.1,9,807,PN9_SID807
808,BZea-2023-9,9,40,H5,Hueh-H1_P3_P1_P2_P1.2.1.1,9,808,PN9_SID808
809,BZea-2023-9,9,41,A6,Hueh-H1_P3_P1_P2_P1.3.1.1,9,809,PN9_SID809
810,BZea-2023-9,9,42,B6,Hueh-H1_P3_P1_P2_P1.4.1.1,9,810,PN9_SID810
811,BZea-2023-9,9,43,C6,Hueh-H1_P3_P1_P2_P2.1.1.1,9,811,PN9_SID811
812,BZea-2023-9,9,44,D6,Hueh-H1_P3_P1_P2_P2.4.1.1,9,812,PN9_SID812
813,BZea-2023-9,9,45,E6,Hueh-H1_P3_P1_P2_P3.1.1.1,9,813,PN9_SID813
814,BZea-2023-9,9,46,F6,Hueh-H1_P3_P1_P2_P3.2.1.1,9,814,PN9_SID814
815,BZea-2023-9,9,47,G6,Hueh-H1_P3_P1_P2_P3.3.1.1,9,815,PN9_SID815
816,BZea-2023-9,9,48,H6,Hueh-H1_P3_P1_P2_P4.1.1.1,9,816,PN9_SID816
817,BZea-2023-9,9,49,A7,Hueh-H1_P3_P1_P2_P4.2.1.1,9,817,PN9_SID817
818,BZea-2023-9,9,50,B7,Hueh-H1_P3_P1_P2_P4.3.1.1,9,818,PN9_SID818
819,BZea-2023-9,9,51,C7,Hueh-H1_P3_P1_P2_P4.4.1.1,9,819,PN9_SID819
820,BZea-2023-9,9,52,D7,Hueh-H1_P3_P1_P3_P1.2.1.1,9,820,PN9_SID820
821,BZea-2023-9,9,53,E7,Hueh-H1_P3_P1_P3_P1.4.1.1,9,821,PN9_SID821
822,BZea-2023-9,9,54,F7,Hueh-H1_P3_P1_P3_P1.5.1.1,9,822,PN9_SID822
823,BZea-2023-9,9,55,G7,Hueh-H1_P3_P1_P4_P1.1.1.1,9,823,PN9_SID823
824,BZea-2023-9,9,56,H7,Hueh-H1_P3_P1_P4_P1.2.1.1,9,824,PN9_SID824
825,BZea-2023-9,9,57,A8,Purple Check,9,825,PN9_SID825
826,BZea-2023-9,9,58,B8,Hueh-H1_P3_P1_P4_P1.4.1.1,9,826,PN9_SID826
827,BZea-2023-9,9,59,C8,Hueh-H1_P3_P1_P5_P1.1.1.1,9,827,PN9_SID827
828,BZea-2023-9,9,60,D8,Hueh-H1_P3_P1_P5_P1.2.1.1,9,828,PN9_SID828
829,BZea-2023-9,9,61,E8,Hueh-H1_P3_P1_P5_P1.3.1.1,9,829,PN9_SID829
830,BZea-2023-9,9,62,F8,Hueh-H1_P3_P1_P5_P1.4.1.1,9,830,PN9_SID830
831,BZea-2023-9,9,63,G8,Hueh-H2_P4_P1_P1_P1.1.1.1,9,831,PN9_SID831
832,BZea-2023-9,9,64,H8,Hueh-H2_P4_P1_P1_P1.2.1.1,9,832,PN9_SID832
833,BZea-2023-9,9,65,A9,Hueh-H2_P4_P1_P1_P1.3.1.1,9,833,PN9_SID833
834,BZea-2023-9,9,66,B9,Hueh-H2_P4_P1_P1_P2.1.1.1,9,834,PN9_SID834
835,BZea-2023-9,9,67,C9,Hueh-H2_P4_P1_P1_P2.2.1.1,9,835,PN9_SID835
836,BZea-2023-9,9,68,D9,Hueh-H2_P4_P1_P1_P2.3.1.1,9,836,PN9_SID836
837,BZea-2023-9,9,69,E9,Hueh-H2_P4_P1_P1_P2.4.1.1,9,837,PN9_SID837
838,BZea-2023-9,9,70,F9,B73,9,838,PN9_SID838
839,BZea-2023-9,9,71,G9,Hueh-H2_P4_P1_P2_P1.1.1.1,9,839,PN9_SID839
840,BZea-2023-9,9,72,H9,Hueh-H2_P4_P1_P2_P1.2.1.1,9,840,PN9_SID840
841,BZea-2023-9,9,73,A10,Hueh-H2_P4_P1_P2_P1.3.1.1,9,841,PN9_SID841
842,BZea-2023-9,9,74,B10,Hueh-H2_P4_P1_P3_P1.1.1.1,9,842,PN9_SID842
843,BZea-2023-9,9,75,C10,Hueh-H2_P4_P1_P3_P1.3.1.1,9,843,PN9_SID843
844,BZea-2023-9,9,76,D10,Hueh-H2_P4_P1_P3_P1.4.1.1,9,844,PN9_SID844
845,BZea-2023-9,9,77,E10,Hueh-H2_P4_P1_P3_P2.1.1.1,9,845,PN9_SID845
846,BZea-2023-9,9,78,F10,Hueh-H2_P4_P1_P3_P2.2.1.1,9,846,PN9_SID846
847,BZea-2023-9,9,79,G10,Hueh-H2_P4_P1_P3_P2.3.1.1,9,847,PN9_SID847
848,BZea-2023-9,9,80,H10,Hueh-H2_P4_P1_P3_P3.1.1.1,9,848,PN9_SID848
849,BZea-2023-9,9,81,A11,Hueh-H2_P4_P1_P3_P3.2.1.1,9,849,PN9_SID849
850,BZea-2023-9,9,82,B11,Hueh-H2_P4_P1_P3_P3.3.1.1,9,850,PN9_SID850
851,BZea-2023-9,9,83,C11,Hueh-H2_P4_P1_P3_P3.4.1.1,9,851,PN9_SID851
852,BZea-2023-9,9,84,D11,Hueh-H2_P4_P1_P4_P1.1.1.1,9,852,PN9_SID852
